Title,Image,fidogreentexthover_pcontainsclass_my1,my1_URL,fidobluetext_URL,fidobluetext,Number,Status,ZipCode,Description,btn_URL,btn,btn_URL2,btn3,btn4
"
Found Pet 
Unknown Dog 
",https://img-cdn.pawboost.com/1699299088/image_picker_D07430F8-E791-4677-9192-CCB853A00D5F-29088-0000045EC1B71047-500x500.jpg,"
Reported
2 months ago ",https://www.pawboost.com/landing/pet/q9jSyaYXWpYcsWWGassMbmMqen02xwCQ/found-stray-unknown-miami-fl-33175,https://www.pawboost.com/landing/moderate/q9jSyaYXWpYcsWWGassMbmMqen02xwCQ,"
Unknown Dog ",69702183,1,"Miami, FL 33175","Thick collar, beige color",https://www.facebook.com/LostFoundPetsMiamiFL/posts/663948015882098,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%206%2C%202023%20in%20Miami%2C%20FL%2033175%20near%20Bent%20tree%20%0A%0AMessage%20from%20Finder%3A%20Wasn%E2%80%99t%20able%20to%20go%20up%20to%20it%20but%20was%20seen%20around%201%3A45%20pm%20today%20in%20Bent%20Tree.%20%0A%0ADescription%3A%20Thick%20collar%2C%20beige%20color%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69702183%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1699294677/img_9701862_2a7d33ba25b166178560e6ece22c6b5a-500x500.jpeg,"
Reported
2 months ago ",https://www.pawboost.com/landing/pet/6DBOVvH3RH2bKdoHQqxubkyc0bkey_i5/found-stray-thispet-miami-fl-33142,https://www.pawboost.com/landing/moderate/6DBOVvH3RH2bKdoHQqxubkyc0bkey_i5,"
Female Dog ",69701862,1,"Miami, FL 33142",Blanco tamaño media hembra educada cariñosa ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663923975884502,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%203%2C%202023%20in%20Miami%2C%20FL%2033142%20near%20Near%20NW%2024ct%20%0A%0ADescription%3A%20Blanco%20tama%C3%B1o%20media%20hembra%20educada%20cari%C3%B1osa%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69701862%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1699291259/lost_pet_6872-500x500.jpeg,"
Reported
2 months ago ",https://www.pawboost.com/landing/pet/5liQppUuQaN23OZkiJYMGIpGR6-p5ps_/found-stray-thispet-miami-fl-33142,https://www.pawboost.com/landing/moderate/5liQppUuQaN23OZkiJYMGIpGR6-p5ps_,"
Female Dog ",69701655,1,"Miami, FL 33142",Brown pit mix- not spayed ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663904815886418,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%206%2C%202023%20in%20Miami%2C%20FL%2033142%20near%20Near%20NW%2022nd%20Ave%20Miami%2C%20FL%20%2033142%20United%20States%20%0A%0ADescription%3A%20Brown%20pit%20mix-%20not%20spayed%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69701655%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Unknown Cat 
",https://img-cdn.pawboost.com/1699280359/img_9701183_b5e783768af0d4c93f02817bbdc9c136-500x500.jpeg,"
Reported
2 months ago ",https://www.pawboost.com/landing/pet/yncicdblEEmasHTExk7x3BMvanVDel3Q/found-stray-hemingwaycat-university-park-fl-33165,https://www.pawboost.com/landing/moderate/yncicdblEEmasHTExk7x3BMvanVDel3Q,"
Unknown Cat ",69701183,1,"University Park, FL 33165","I think it’s a female, Hemingway cat
Very sweet ! ",https://www.facebook.com/LostFoundPetsMiamiFL/posts/663830822560484,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%204%2C%202023%20in%20University%20Park%2C%20FL%2033165%20near%20Sw%20107%20Ave%20and%20coral%20way%20%20%0A%0ADescription%3A%20I%20think%20it%E2%80%99s%20a%20female%2C%20Hemingway%20cat%0D%0AVery%20sweet%20%21%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69701183%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1699251176/img_9700889_40c9ad7da4c5763a495f34200df4b885-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/mLfFD-QifARNRy4BrdhdvIIKJjty2cOI/found-stray-thispet-hialeah-fl-33012,https://www.pawboost.com/landing/moderate/mLfFD-QifARNRy4BrdhdvIIKJjty2cOI,"
Female Dog ",69700889,1,"Hialeah, FL 33012",White with beige circles,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663657762577790,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%205%2C%202023%20in%20Hialeah%2C%20FL%2033012%20near%20West%2051st%20Street%2C%20Hialeah%2C%20FL%2033012%20%0A%0AMessage%20from%20Finder%3A%20This%20pet%20seems%20to%20be%20lost%20and%20is%20trying%20to%20find%20his%20owner.%20%20She%20is%20well%20behaved.%20%20She%20has%20been%20bathed%20but%20needs%20to%20find%20her%20proper%20owner.%20%20She%20looks%20neglected%20and%20needs%20tender%20care.%20%20She%20is%20a%20female%20senior%20Chihuahua.%20%20%20%0A%0ADescription%3A%20White%20with%20beige%20circles%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69700889%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699232098/image_picker_73BA8EDA-1546-404F-8CE4-145C79B00E07-33939-0000215671FBE146-500x500.jpg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/sQOyo8dgIuKHiuR3fDodq3GpRrJQZNUj/found-stray-unknown-miami-fl-33161,https://www.pawboost.com/landing/moderate/sQOyo8dgIuKHiuR3fDodq3GpRrJQZNUj,"
Male Dog ",69700227,1,"Miami, FL 33161","Black and white, so friendly",https://www.facebook.com/LostFoundPetsMiamiFL/posts/663572275919672,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%205%2C%202023%20in%20Miami%2C%20FL%2033161%20near%20Barry%20University%20by%202nd%20Ave.%20%0A%0AMessage%20from%20Finder%3A%20Found%20him%20roaming%20on%20the%20street%20with%20his%20leash%20attached%20to%20the%20collar.%20%0A%0ADescription%3A%20Black%20and%20white%2C%20so%20friendly%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69700227%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Female Dog 
",https://img-cdn.pawboost.com/1699230631/img_9700150_5506c02fad510f6ad8ebae23f4a2b4e0-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/YrO0ep7GgB8eZ8-ot0yeC8WprgYT1elz/found-stray-abbey-miami-dade-county-fl-33187,https://www.pawboost.com/landing/moderate/YrO0ep7GgB8eZ8-ot0yeC8WprgYT1elz,"
Female Dog ",69700150,1,"Miami-Dade County, FL 33187",We found anew for Abbey. Thank you all for the help!,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663564185920481,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%202%2C%202023%20in%20Miami-Dade%20County%2C%20FL%2033187%20near%20SW%20168%20Street%20%26%20Krome%20Ave%20%0A%0AMessage%20from%20Finder%3A%20She%E2%80%99s%20beautiful%21%20Friendly%20with%20other%20dogs%20and%20cats.%20If%20owner%20is%20not%20found%2C%20she%20can%20be%20a%20great%20pet%20for%20a%20family%20with%20kids.%20I%20would%20keep%20her%20but%20I%20have%20three%20other%20dogs%20and%20one%20of%20them%20is%20sick%20and%20needs%20my%20attention.%20You%20won%E2%80%99t%20regret%20having%20her.%20%0A%0ADescription%3A%20We%20found%20anew%20%20for%20Abbey.%20Thank%20you%20all%20for%20the%20help%21%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69700150%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699230382/img_9700129_556d953757a1259191e13f51125ab04f-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/vvlpMoSEXwVwyxUGG5kzSLKa_2Y_2HyT/found-stray-thispet-homestead-fl-33030,https://www.pawboost.com/landing/moderate/vvlpMoSEXwVwyxUGG5kzSLKa_2Y_2HyT,"
Male Dog ",69700129,1,"Homestead, FL 33030",Black And brown Small short haired dog with super curly tail. Brown head. Super friendly.,https://www.facebook.com/LostPetsHomesteadFL/posts/845384420928223,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%205%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20173rd%26303rd%20%20%0A%0AMessage%20from%20Finder%3A%20He%20is%20super%20friendly%2C%20and%20seems%20to%20like%20TV%2C%20so%20I%20assume%20he%20came%20from%20a%20good%20.%20He%20was%20very%20hungry%20when%20I%20found%20him%2C%20he%20ate%20out%20of%20my%20hand%20and%20even%20a%20s.%20Id%20like%20to%20find%20his%20%2C%20as%20I%27m%20sure%20his%20family%20misses%20such%20a%20sweet%20little%20boy.%20%20%0A%0ADescription%3A%20Black%20And%20brown%20Small%20short%20haired%20dog%20with%20super%20curly%20tail.%20Brown%20head.%20Super%20friendly.%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69700129%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
﻿"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699226140/img_9699892_094d6af9623b9910ad5e8f268805919b-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/cHIkmcLKELHgj_MdVxArI1E6_43XkFEG/found-stray-thispet-miami-fl-33155,https://www.pawboost.com/landing/moderate/cHIkmcLKELHgj_MdVxArI1E6_43XkFEG,"
Male Dog ",69699892,1,"Miami, FL 33155",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663541592589407,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%205%2C%202023%20in%20Miami%2C%20FL%2033155%20near%20Coral%20way%2033155%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69699892%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Unknown Cat 
",https://img-cdn.pawboost.com/1699222698/img_9699709_e84288af7470950562d0300200415bef-500x500.png,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/Yuoa8YkwIWduivQds_WNtKfkUO6LJog7/found-stray-thispet-miami-fl-33137,https://www.pawboost.com/landing/moderate/Yuoa8YkwIWduivQds_WNtKfkUO6LJog7,"
Unknown Cat ",69699709,1,"Miami, FL 33137",Calico Black orange white,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663526599257573,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%204%2C%202023%20in%20Miami%2C%20FL%2033137%20near%20Upper%20Buena%20Vista%20%0A%0AMessage%20from%20Finder%3A%20Cat%20with%20a%20pink%20collar%20found%20wondering%20around%20the%20street%20where%20my%20friend%20feeds%20some%20strays.%20%0D%0AReach%20out%20if%20yours%20for%20her%20contact.%20%20%0A%0ADescription%3A%20Calico%0D%0ABlack%20orange%20white%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69699709%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Cat 
",https://img-cdn.pawboost.com/1699220294/lost_pet_2983-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/r5W7vpsRnTaxDrj40glUdrEPj7nDBIpb/found-stray-thispet-miami-dade-county-fl-33165,https://www.pawboost.com/landing/moderate/r5W7vpsRnTaxDrj40glUdrEPj7nDBIpb,"
Male Cat ",69699555,1,"Miami-Dade County, FL 33165",,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663517735925126,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%205%2C%202023%20in%20Miami-Dade%20County%2C%20FL%2033165%20near%2049th%20Sw%20111%20Avenue%20%20%0A%0AMessage%20from%20Finder%3A%20Found%20this%20poor%20cat%20in%20my%20yard.%20Please%20help%20me%20find%20the%20owner.%20It%E2%80%99s%20crying%20out%20for%20help%20and%20it%20looks%20like%20he%20needs%20to%20get%20%20fast.%20%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69699555%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699021538/lost_pet_636-500x500.jpeg,"
Reported
3 months ago,
updated 3 months ago ",https://www.pawboost.com/landing/pet/8SNAykqQxhPN0mXCTKXkPvkw_4IwyX_S/found-stray-don-tno-miami-fl-33177,https://www.pawboost.com/landing/moderate/8SNAykqQxhPN0mXCTKXkPvkw_4IwyX_S,"
Male Dog ",69691633,1,"Miami, FL 33177","Two male dogs one white larger, and the other smaller one is brown ",https://www.facebook.com/LostFoundPetsMiamiFL/posts/662340312709535,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%203%2C%202023%20in%20Miami%2C%20FL%2033177%20near%20Robert%20Morgan%20%20%0A%0ADescription%3A%20Two%20male%20dogs%20one%20white%20larger%2C%20and%20the%20other%20smaller%20one%20is%20brown%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69691633%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699200945/lost_pet_4550-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/WESs2Z4eRnpkfeoCKdX58yUz13bGiuiI/found-stray-thispet-homestead-fl-33030,https://www.pawboost.com/landing/moderate/WESs2Z4eRnpkfeoCKdX58yUz13bGiuiI,"
Male Dog ",69698485,1,"Homestead, FL 33030",,https://www.facebook.com/LostPetsHomesteadFL/posts/845185240948141,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%205%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20Near%20ave%20and%20320%20st%20%20%0A%0ADescription%3A%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69698485%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Unknown Dog 
",https://img-cdn.pawboost.com/1699192155/1000010743-500x500.jpg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/Y5qG6XO8Fjsaq7uemFQYbFeofmH3fmgh/found-stray-unknown-hialeah-fl-33013,https://www.pawboost.com/landing/moderate/Y5qG6XO8Fjsaq7uemFQYbFeofmH3fmgh,"
Unknown Dog ",69698165,1,"Hialeah, FL 33013",Small,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663357475941152,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%205%2C%202023%20in%20Hialeah%2C%20FL%2033013%20near%20Near%20st%20e%20hialeah%20%0A%0AMessage%20from%20Finder%3A%20Por%20favor%20si%20es%20tuyo%20ll%C3%A1mame%20me%20lo%20acabo%20de%20encontrar%20perdido%20%0A%0ADescription%3A%20Small%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69698165%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699143538/lost_pet_4441-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/yf0G3sYMMCNUIHdkssWxoNazlv_5R1LJ/found-stray-don-tknow-miami-fl-33135,https://www.pawboost.com/landing/moderate/yf0G3sYMMCNUIHdkssWxoNazlv_5R1LJ,"
Male Dog ",69697166,1,"Miami, FL 33135",Big dog. 50 lbs brown and black with floppy ears. ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663071219303111,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%203%2C%202023%20in%20Miami%2C%20FL%2033135%20near%2013th%20Ave%20SW%2012th%20st%20%20%0A%0AMessage%20from%20Finder%3A%20o%20Everyone%21%20%0D%0A%0D%0AI%20found%20this%20male%20dog%20in%20the%20corner%20of%2013th%20ave%20SW12th%20st%20on%20Friday%2011.03.23%2C%20%203%3A30pm.%20He%20is%20so%20sweet%20and%20well%20behaved.%20He%20must%20belong%20to%20someone%20who%20misses%20him%20dearly.%20He%E2%80%99s%20chipped%20but%20not%20registered.%20I%20know%20if%20we%20all%20come%20together%20we%20can%20get%20him%20.%20I%20have%20him%20with%20me%20till%20his%20owners%20are%20found.%20Please%20share%20%F0%9F%99%8F%F0%9F%8F%BB%20thank%20you%20%F0%9F%92%99%20%0A%0ADescription%3A%20Big%20dog.%2050%20lbs%20brown%20and%20black%20with%20floppy%20ears.%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69697166%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Cat 
",https://img-cdn.pawboost.com/1699141236/img_9697016_253c28774d8c1aeea63521fbffe379a3-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/gSEloJiNoZWbH-WRn6dB7aGSHb3f1Z9c/found-stray-benjamin-miami-beach-fl-33141,https://www.pawboost.com/landing/moderate/gSEloJiNoZWbH-WRn6dB7aGSHb3f1Z9c,"
Male Cat ",69697016,1,"Miami Beach, FL 33141",Blk/wht tux,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663060052637561,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20October%201%2C%202023%20in%20Miami%20Beach%2C%20FL%2033141%20near%20Normandy%20isle%2F%20Biarritz%20%0A%0ADescription%3A%20Blk%2Fwht%20tux%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69697016%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699137403/lost_pet_5023-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/APWgbV4embh9dsilXFTqT5B6w3_KbmpM/found-stray-thispet-miami-fl-33150,https://www.pawboost.com/landing/moderate/APWgbV4embh9dsilXFTqT5B6w3_KbmpM,"
Male Dog ",69696786,1,"Miami, FL 33150",Black male young ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/663043862639180,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%204%2C%202023%20in%20Miami%2C%20FL%2033150%20near%203nw%2070th%20street%20%0A%0AMessage%20from%20Finder%3A%20We%20found%20this%20male%20dog%2C%20very%20young%2C%20black%20.%20Please%20share.%20He%20has%20a%20family.%20%20%0A%0ADescription%3A%20Black%20male%20young%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69696786%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1699120935/img_9695649_9c8a32449112a55482eb6aebbb921293-500x500.jpeg,"
Reported
3 months ago ",https://www.pawboost.com/landing/pet/MR-ZoOuEAdGZAZkUzxu12QkxuXm8VzAq/found-stray-unknown-miami-fl-33147,https://www.pawboost.com/landing/moderate/MR-ZoOuEAdGZAZkUzxu12QkxuXm8VzAq,"
Male Dog ",69695649,1,"Miami, FL 33147",Brown dog.seems pretty friendly ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/662928662650700,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20November%204%2C%202023%20in%20Miami%2C%20FL%2033147%20near%20Pinewood%20%0A%0ADescription%3A%20Brown%20dog.seems%20pretty%20friendly%20%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69695649%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Found Pet 
Male Dog 
",https://img-cdn.pawboost.com/1698893770/img_9687486_93480ac89d795728649b4f107b3c1328-500x500.jpeg,"
Reported
3 months ago,
updated 3 months ago ",https://www.pawboost.com/landing/pet/lhxixmTVWE1fdd7VThjNXFDJjfdt_z9t/found-stray-thispet-cutler-bay-fl-33157,https://www.pawboost.com/landing/moderate/lhxixmTVWE1fdd7VThjNXFDJjfdt_z9t,"
Male Dog ",69687486,1,"Cutler Bay, FL 33157",German Shepard mix black and brown paws face blend,https://www.facebook.com/LostFoundPetsMiamiFL/posts/661607736116126,Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20October%2031%2C%202023%20in%20Cutler%20Bay%2C%20FL%2033157%20near%20Cutler%20bay%20%20%0A%0ADescription%3A%20German%20Shepard%20mix%20black%20and%20brown%20paws%20face%20blend%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69687486%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
